Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
04:36:33 PM,-11.44,-201.99,-18.6,-21.46,-42.63,-4.29,-10.3,-19.17
04:36:33 PM,-11.44,-201.99,-16.31,-20.6,-40.91,-4.29,-10.3,-19.17
04:36:33 PM,-11.44,-200.27,-14.31,-20.03,-40.05,-4.29,-10.3,-19.17
04:36:33 PM,-8.87,-174.52,-12.3,-19.17,-38.62,5.15,4.86,-10.87
04:36:33 PM,5.72,-122.74,-8.58,-17.17,-36.34,40.34,38.05,18.02
04:36:33 PM,9.73,-98.13,-3.43,-15.16,-32.9,49.21,48.35,34.62
04:36:33 PM,9.73,-97.27,-0.29,-13.45,-30.61,49.5,48.35,35.19
04:36:33 PM,10.01,-97.27,1.72,-11.73,-28.9,49.5,48.64,35.48
04:36:33 PM,10.01,-97.27,2.86,-10.3,-28.04,49.5,48.64,35.48
04:36:33 PM,10.01,-97.27,2,-8.87,-27.75,49.5,48.64,35.48
04:36:33 PM,10.01,-88.41,3.72,-7.15,-26.04,49.5,48.35,35.19
04:36:33 PM,8.87,-41.48,4.29,-6.29,-25.46,47.78,44.92,32.9
04:36:33 PM,-11.44,0.57,3.72,-6.01,-25.75,25.46,22.6,12.59
04:36:33 PM,-26.04,6.87,2.29,-5.72,-26.89,4.58,4.58,-9.16
04:36:33 PM,-26.04,6.87,1.72,-5.72,-26.89,3.43,3.15,-12.59
04:36:33 PM,-26.04,6.87,2,-5.72,-26.32,3.43,3.15,-12.59
04:36:33 PM,-26.04,6.87,2.29,-5.44,-26.04,3.43,3.15,-12.59
04:36:33 PM,-26.04,7.15,3.43,-4.58,-24.6,3.43,3.15,-12.59
04:36:33 PM,-26.04,20.6,3.43,-5.15,-24.03,3.43,3.15,-12.59
04:36:33 PM,-26.04,84.69,2.86,-6.01,-24.6,4.01,4.58,-11.16
04:36:33 PM,-1.43,165.65,2,-8.01,-25.46,21.74,22.32,12.3
04:36:33 PM,37.19,211.14,2,-10.3,-26.32,40.63,37.48,39.77
04:36:33 PM,40.34,215.44,2.29,-11.44,-26.32,42.34,39.77,46.63
04:36:33 PM,40.34,215.44,2.57,-11.44,-25.46,42.34,39.77,46.63
04:36:33 PM,40.34,215.44,3.15,-11.16,-24.89,42.34,39.77,46.63
04:36:33 PM,40.34,215.44,2.29,-10.87,-25.46,42.34,39.77,46.63
04:36:33 PM,40.34,215.44,2,-10.3,-24.6,42.34,39.77,46.63
04:36:33 PM,39.77,209.43,0.57,-9.44,-24.03,42.34,39.48,46.63
04:36:33 PM,11.44,159.36,-0.29,-7.72,-22.89,30.61,25.46,38.62
04:36:33 PM,-44.06,125.31,0,-5.44,-20.6,4.01,4.29,28.04
04:36:33 PM,-55.22,118.45,-0.29,-3.43,-19.45,-2.86,-2.57,23.17
04:36:33 PM,-55.22,118.45,0,-1.43,-17.74,-2.86,-2.86,22.89
04:36:33 PM,-55.22,118.45,1.43,0.57,-14.59,-2.86,-2.86,22.89
04:36:33 PM,-55.22,118.45,4.29,2,-10.87,-2.86,-2.86,22.89
04:36:33 PM,-55.22,118.45,6.87,3.15,-8.3,-2.86,-2.86,22.89
04:36:33 PM,-55.22,108.72,9.44,4.58,-6.01,-2.86,-2.86,22.89
04:36:33 PM,-52.07,85.26,12.3,6.58,-3.15,0.86,2.86,26.61
04:36:33 PM,-25.75,68.66,15.16,8.87,0,30.9,28.32,40.34
04:36:33 PM,-7.15,64.66,18.88,10.59,3.43,48.92,46.06,54.36
04:36:33 PM,-6.01,64.66,20.6,11.16,4.29,49.5,47.21,56.08
04:36:33 PM,-6.01,64.66,20.03,10.01,2.86,49.5,47.21,56.08
04:36:33 PM,-6.01,64.66,17.17,8.01,0,49.5,47.21,56.08
04:36:33 PM,-6.29,64.66,14.59,6.58,-2.29,49.5,46.92,55.79
04:36:33 PM,-6.29,64.37,14.02,5.72,-3.43,49.5,46.92,55.79
04:36:33 PM,-6.01,63.51,13.16,4.58,-5.15,49.21,46.63,55.5
04:36:33 PM,-11.16,54.93,11.44,3.15,-7.72,34.33,35.19,44.63
04:36:33 PM,-24.89,22.6,6.87,1.43,-11.16,1.14,6.01,6.87
04:36:33 PM,-27.18,14.02,4.01,0,-13.73,-5.72,-1.43,-8.87
04:36:33 PM,-27.18,14.02,2.29,-2.29,-15.74,-5.72,-1.43,-8.87
04:36:33 PM,-27.18,14.02,0.86,-3.72,-16.88,-5.72,-1.43,-8.87
04:36:33 PM,-27.18,14.02,2,-3.72,-16.31,-5.72,-1.43,-8.87
04:36:33 PM,-27.18,14.02,2.86,-3.72,-15.74,-5.72,-1.43,-8.87
04:36:33 PM,-27.18,27.18,3.43,-3.43,-15.45,-5.44,-0.57,-8.87
04:36:33 PM,-11.16,68.09,4.86,-3.43,-14.31,9.73,20.03,4.29
04:36:33 PM,20.6,88.69,6.58,-3.43,-13.45,39.77,45.78,28.32
04:36:33 PM,24.89,92.41,10.3,-1.72,-10.87,45.2,52.07,40.63
04:36:33 PM,24.6,92.41,12.87,-0.57,-8.58,45.2,52.07,41.2
04:36:33 PM,24.89,92.41,14.31,0.29,-7.72,45.2,52.07,41.2
04:36:33 PM,24.89,92.7,15.45,1.72,-6.87,45.2,52.07,41.48
04:36:33 PM,24.89,92.7,16.02,2.29,-6.87,45.2,52.07,41.48
04:36:33 PM,24.89,88.69,14.02,2.57,-7.72,45.2,52.07,41.48
04:36:33 PM,24.03,55.79,13.45,3.43,-7.44,43.2,46.63,38.05
04:36:33 PM,16.31,44.63,14.88,4.29,-6.01,29.18,27.18,18.6
04:36:33 PM,12.3,43.77,13.73,5.15,-6.01,17.74,14.59,0.57
04:36:33 PM,12.3,43.49,13.73,6.58,-4.86,17.17,13.45,-1.72
04:36:33 PM,12.3,43.49,14.88,8.3,-2.57,17.17,13.45,-1.72
04:36:33 PM,12.3,43.49,17.45,9.16,0,17.17,13.45,-1.72
04:36:33 PM,12.3,43.49,18.31,8.58,0.86,17.17,13.45,-1.72
04:36:33 PM,12.3,44.06,18.88,7.72,1.14,17.17,13.45,-1.72
04:36:33 PM,12.59,49.5,19.74,6.87,1.14,17.45,14.31,-1.14
04:36:33 PM,26.32,39.77,19.45,6.87,1.14,28.61,26.61,8.3
04:36:33 PM,49.5,40.91,21.17,6.58,2,47.21,46.06,28.9
04:36:33 PM,52.36,42.34,21.46,4.86,1.14,50.07,50.35,35.76
04:36:33 PM,52.36,42.34,20.03,3.15,-1.14,50.07,50.35,35.76
04:36:33 PM,52.36,42.34,18.02,1.14,-4.01,50.07,50.35,35.76
04:36:33 PM,52.36,42.34,14.88,-0.86,-7.44,50.07,50.35,35.76
04:36:33 PM,52.36,42.34,12.3,-2,-10.3,50.07,50.35,35.76
04:36:33 PM,52.36,38.05,11.73,-3.15,-11.73,50.35,50.35,35.76
04:36:33 PM,39.2,23.17,10.59,-4.29,-13.45,42.06,40.91,26.04
04:36:33 PM,-12.02,-5.72,7.44,-5.72,-16.02,9.16,12.59,-2.86
04:36:33 PM,-27.18,-17.17,5.15,-6.58,-17.17,-3.72,-0.29,-18.6
04:36:33 PM,-27.18,-17.17,4.01,-6.87,-17.45,-3.72,-0.29,-18.6
04:36:33 PM,-27.18,-17.17,5.72,-6.29,-16.59,-3.72,-0.29,-18.6
04:36:33 PM,-27.18,-17.17,7.72,-5.44,-14.88,-3.72,-0.29,-18.88
04:36:33 PM,-27.18,-17.17,8.87,-4.86,-13.73,-3.72,-0.29,-18.88
04:36:33 PM,-27.18,-13.73,10.01,-4.58,-12.59,-3.72,-0.29,-18.88
04:36:33 PM,-21.46,5.72,12.02,-4.01,-11.16,0.29,4.58,-16.31
04:36:33 PM,11.73,23.46,14.59,-3.43,-10.01,31.76,26.89,-2.57
04:36:33 PM,29.18,36.62,18.31,-2.29,-8.01,48.92,41.48,14.31
04:36:33 PM,30.04,37.48,20.31,-2,-7.44,49.5,42.06,16.59
04:36:33 PM,30.04,37.48,20.89,-2,-7.44,49.5,42.06,16.59
04:36:33 PM,30.04,37.48,19.17,-1.72,-8.87,49.21,42.06,16.31
04:36:33 PM,30.04,37.19,17.74,-1.14,-9.44,49.21,42.06,16.31
04:36:33 PM,29.75,37.19,17.45,0,-8.58,49.21,42.06,16.31
04:36:33 PM,29.75,36.91,16.02,0.29,-8.3,48.92,41.2,15.74
04:36:33 PM,28.9,33.76,14.02,0,-9.44,37.77,29.18,7.44
04:36:33 PM,23.17,21.74,10.01,0,-12.59,12.59,6.58,-14.02
04:36:33 PM,22.32,19.17,6.29,-0.57,-15.16,8.58,1.72,-20.89
04:36:33 PM,22.32,19.17,5.44,-0.57,-16.31,8.58,1.72,-20.89
04:36:33 PM,22.32,19.17,4.86,-1.72,-17.17,8.58,1.72,-20.89
04:36:33 PM,22.32,19.17,3.15,-3.15,-18.88,8.58,1.72,-20.89
04:36:33 PM,22.32,19.17,3.15,-4.58,-20.03,8.58,1.72,-20.89
04:36:33 PM,22.32,22.6,2.29,-5.44,-22.03,8.58,1.72,-20.89
04:36:33 PM,30.61,28.9,1.14,-6.29,-24.32,16.59,12.3,-16.59
04:36:33 PM,58.08,50.64,1.14,-8.01,-26.04,46.06,43.2,7.72
04:36:33 PM,62.08,56.36,0.57,-10.01,-28.04,52.93,51.78,23.17
04:36:33 PM,61.8,56.08,0.57,-10.59,-29.18,52.64,51.5,23.75
04:36:33 PM,61.8,56.08,0.29,-11.44,-30.9,52.64,51.5,23.75
04:36:33 PM,61.8,56.08,-0.29,-12.02,-32.9,52.64,51.5,23.75
04:36:33 PM,61.8,56.08,-1.43,-13.16,-35.19,52.64,51.78,23.75
04:36:33 PM,62.08,54.93,-3.72,-14.88,-38.62,52.93,51.78,23.75
04:36:33 PM,54.93,27.47,-5.44,-15.45,-41.2,48.64,45.2,18.6
04:36:33 PM,-7.72,-10.59,-6.29,-15.16,-42.63,16.02,15.16,-9.16
04:36:33 PM,-36.62,-18.6,-7.44,-15.45,-44.63,-2,0.29,-25.75
04:36:33 PM,-36.91,-18.6,-8.87,-16.59,-47.21,-2.86,-0.57,-27.75
04:36:33 PM,-36.91,-18.6,-9.16,-17.17,-48.35,-2.86,-0.57,-27.75
04:36:33 PM,-36.91,-18.6,-8.87,-16.59,-48.64,-2.86,-0.57,-27.75
04:36:33 PM,-36.91,-18.6,-5.72,-15.16,-46.63,-2.86,-0.57,-27.75
04:36:33 PM,-36.91,-17.17,-3.15,-14.02,-46.06,-2.86,-0.57,-27.75
04:36:33 PM,-36.62,4.58,-2,-14.31,-46.35,-2,1.43,-26.89
04:36:33 PM,-19.45,32.62,-0.86,-14.88,-46.63,19.45,27.18,-6.58
04:36:33 PM,-2.57,35.76,0.57,-14.88,-46.35,38.91,43.2,19.45
04:36:33 PM,-1.43,36.34,2.29,-14.88,-45.78,40.34,44.92,25.18
04:36:33 PM,-1.43,36.34,1.43,-16.31,-47.49,40.34,44.92,25.18
04:36:33 PM,-1.43,36.34,0,-17.17,-50.07,40.34,44.92,25.18
04:36:33 PM,-1.14,36.34,-1.14,-18.88,-52.64,40.34,44.92,25.18
04:36:33 PM,-1.14,36.62,-3.15,-20.31,-55.5,40.34,45.2,25.18
04:36:33 PM,-1.14,31.76,-4.29,-21.17,-56.93,40.34,44.92,25.18
04:36:33 PM,-10.59,18.31,-5.44,-22.6,-58.36,33.47,35.19,20.89
04:36:33 PM,-28.9,14.02,-9.16,-24.89,-61.23,11.44,14.31,4.58
04:36:33 PM,-34.33,4.86,-13.73,-26.32,-64.09,0,0.57,-10.87
04:36:33 PM,-34.33,4.86,-14.02,-26.04,-63.23,0,0.29,-11.44
04:36:33 PM,-34.33,4.86,-14.31,-26.32,-62.66,0,0.29,-11.44
04:36:33 PM,-34.33,4.86,-13.73,-26.89,-62.08,0,0.29,-11.44
04:36:33 PM,-34.33,4.86,-12.87,-28.04,-61.8,0,0.29,-11.44
04:36:33 PM,-34.33,5.72,-12.87,-29.18,-62.08,0,0.29,-11.44
04:36:33 PM,-30.9,14.59,-12.3,-29.75,-61.51,3.43,5.44,-7.72
04:36:33 PM,-6.87,26.89,-11.73,-30.9,-61.51,28.61,26.32,12.3
04:36:33 PM,8.01,38.62,-9.73,-31.47,-60.08,42.34,40.63,34.33
04:36:33 PM,8.87,39.2,-8.58,-31.19,-58.94,42.63,41.2,36.91
04:36:33 PM,8.58,39.2,-7.72,-30.04,-57.79,42.63,41.2,36.62
04:36:33 PM,8.58,39.2,-8.3,-29.75,-57.22,42.63,41.2,36.62
04:36:33 PM,8.58,39.2,-10.3,-28.9,-57.22,42.63,41.2,36.62
04:36:33 PM,8.58,39.2,-11.73,-27.75,-57.22,42.63,41.2,36.62
04:36:33 PM,7.72,32.9,-13.16,-27.47,-57.79,42.06,39.77,35.76
04:36:33 PM,-9.73,23.46,-14.31,-26.89,-58.08,26.89,21.74,19.17
04:36:33 PM,-25.46,11.16,-16.02,-25.75,-58.36,0,-3.72,-10.59
04:36:33 PM,-26.04,8.58,-16.02,-24.03,-57.79,-4.01,-8.87,-18.6
04:36:33 PM,-26.04,8.58,-16.02,-23.46,-57.79,-4.01,-8.87,-18.6
04:36:33 PM,-26.04,8.58,-16.02,-23.46,-57.79,-4.01,-8.87,-18.6
04:36:33 PM,-26.04,8.58,-15.74,-23.17,-57.22,-4.01,-8.87,-18.6
04:36:33 PM,-26.04,8.58,-15.74,-23.17,-57.22,-4.01,-8.87,-18.6
04:36:33 PM,-26.04,20.31,-15.74,-22.32,-57.22,-4.01,-8.58,-18.6
04:36:33 PM,-18.88,47.49,-15.45,-21.17,-56.65,2.57,4.01,-14.88
04:36:33 PM,10.3,67.52,-14.31,-20.6,-55.79,28.32,30.04,2
04:36:33 PM,16.88,73.24,-13.45,-21.17,-55.79,35.19,38.05,12.59
04:36:33 PM,16.88,73.24,-14.59,-23.46,-57.51,35.19,38.05,12.87
04:36:33 PM,16.88,73.24,-18.31,-26.61,-61.23,35.19,38.05,12.87
04:36:33 PM,16.88,73.24,-21.17,-28.9,-64.95,35.19,38.05,12.87
04:36:33 PM,16.88,73.24,-22.89,-30.33,-67.52,35.19,38.05,12.87
04:36:33 PM,16.88,72.67,-24.32,-31.76,-69.52,35.19,38.05,12.87
04:36:33 PM,12.3,56.65,-26.04,-33.47,-71.53,30.9,32.04,6.01
04:36:33 PM,-25.46,25.18,-28.32,-34.9,-73.53,0,5.72,-23.46
04:36:33 PM,-41.48,15.45,-31.47,-36.34,-76.1,-17.17,-7.15,-38.91
04:36:33 PM,-41.48,15.45,-34.05,-38.05,-78.96,-18.02,-7.72,-40.34
04:36:33 PM,-41.48,15.45,-34.33,-39.48,-79.82,-18.02,-7.72,-40.34
04:36:33 PM,-41.48,15.45,-33.76,-41.2,-80.68,-18.02,-7.72,-40.34
04:36:33 PM,-41.48,15.45,-32.9,-42.92,-81.54,-18.02,-7.72,-40.34
04:36:33 PM,-41.48,15.74,-32.9,-45.49,-83.54,-18.02,-7.72,-40.34
04:36:33 PM,-41.48,19.45,-34.33,-47.78,-85.54,-17.74,-7.15,-40.05
04:36:33 PM,-24.32,35.19,-34.05,-49.21,-86.69,3.15,9.73,-22.89
04:36:33 PM,4.29,56.36,-31.19,-49.21,-85.54,32.04,32.33,7.72
04:36:33 PM,6.29,57.51,-27.75,-47.78,-83.54,34.33,34.62,14.59
04:36:33 PM,6.01,57.51,-24.32,-44.92,-82.11,34.05,34.62,14.59
04:36:33 PM,6.01,57.51,-21.17,-42.06,-80.11,34.05,34.62,14.59
04:36:33 PM,6.01,57.51,-20.6,-40.34,-79.82,34.05,34.62,14.59
04:36:33 PM,6.01,57.51,-19.45,-38.34,-79.25,34.05,34.62,14.59
04:36:33 PM,6.01,56.65,-17.74,-36.62,-78.11,34.05,34.62,14.59
04:36:33 PM,0.86,52.36,-16.31,-34.9,-77.53,30.04,29.47,10.01
04:36:33 PM,-12.87,51.78,-16.31,-33.76,-77.53,15.74,16.31,-2.29
04:36:33 PM,-17.45,43.77,-17.74,-33.47,-78.68,7.44,5.44,-16.59
04:36:33 PM,-17.45,43.49,-17.17,-32.9,-78.11,7.15,5.44,-16.88
04:36:33 PM,-17.45,43.49,-16.31,-32.04,-77.53,7.15,5.44,-16.88
04:36:33 PM,-17.45,43.49,-13.73,-30.04,-75.24,7.15,5.44,-16.88
04:36:33 PM,-17.45,43.49,-10.59,-28.32,-72.96,7.15,5.44,-16.88
04:36:33 PM,-17.45,43.2,-7.44,-25.75,-70.95,7.15,5.44,-16.88
04:36:33 PM,-15.74,26.89,-3.43,-23.46,-68.38,9.44,9.44,-15.16
04:36:33 PM,5.72,-16.88,-0.57,-22.32,-66.66,30.33,28.61,-2.57
04:36:33 PM,17.45,-34.62,3.72,-21.46,-64.66,40.34,37.19,9.73
04:36:33 PM,18.02,-34.9,6.29,-21.46,-64.66,40.63,37.77,11.44
04:36:33 PM,18.02,-34.62,7.44,-21.46,-65.52,40.91,38.05,11.44
04:36:33 PM,18.02,-34.62,7.15,-22.03,-67.81,40.91,38.05,11.44
04:36:33 PM,18.02,-34.62,7.44,-21.46,-68.95,40.63,38.05,11.44
04:36:33 PM,18.02,-34.62,7.72,-21.46,-69.81,40.91,38.05,11.44
04:36:33 PM,17.45,-50.35,7.15,-21.74,-70.38,40.63,37.19,10.87
04:36:33 PM,1.14,-89.26,6.58,-22.03,-71.53,24.6,20.03,-0.86
04:36:33 PM,-20.03,-115.59,4.86,-22.6,-73.53,-6.58,-8.3,-25.18
04:36:33 PM,-22.03,-119.88,4.29,-22.6,-74.96,-11.44,-13.45,-32.04
04:36:33 PM,-22.03,-119.88,5.72,-22.03,-74.96,-11.44,-13.45,-32.04
04:36:33 PM,-22.03,-119.88,6.58,-21.74,-74.1,-11.44,-13.45,-32.04
04:36:33 PM,-22.03,-119.88,6.87,-21.74,-73.53,-11.44,-13.45,-32.04
04:36:33 PM,-22.03,-119.88,8.3,-21.46,-72.1,-11.44,-13.45,-32.04
04:36:33 PM,-22.03,-109.86,10.59,-20.6,-70.38,-11.44,-13.16,-32.04
04:36:33 PM,-10.01,-60.37,12.3,-20.89,-70.1,4.58,5.44,-18.31
04:36:33 PM,24.03,-3.72,15.16,-20.89,-69.52,45.49,40.91,18.31
04:36:33 PM,29.47,14.88,17.17,-20.89,-68.09,54.07,51.21,37.77
04:36:33 PM,29.47,15.16,16.31,-21.46,-68.38,54.07,51.21,38.62
04:36:33 PM,29.47,14.88,14.31,-22.6,-69.81,53.79,50.93,38.62
04:36:33 PM,29.47,14.88,12.59,-23.46,-70.95,53.79,50.93,38.62
04:36:33 PM,29.47,14.88,10.01,-24.89,-72.1,54.07,51.21,38.62
04:36:33 PM,29.47,10.3,7.44,-25.75,-73.53,54.07,51.21,38.62
04:36:33 PM,26.89,-19.17,4.86,-25.75,-74.1,51.5,45.78,35.19
04:36:33 PM,-6.87,-46.63,3.43,-24.89,-73.81,25.18,16.59,10.59
04:36:33 PM,-25.75,-58.36,0.57,-24.03,-74.1,6.87,-0.86,-8.87
04:36:33 PM,-26.04,-58.65,-0.57,-22.89,-73.24,6.29,-1.72,-11.16
04:36:33 PM,-26.04,-58.65,-0.29,-21.74,-72.38,6.29,-1.72,-11.16
04:36:33 PM,-26.04,-58.65,1.43,-20.6,-70.67,6.29,-1.72,-11.16
04:36:33 PM,-26.04,-58.65,4.58,-19.74,-68.38,6.29,-1.72,-11.16
04:36:33 PM,-26.04,-58.36,6.29,-18.88,-67.23,6.29,-1.72,-11.16
04:36:33 PM,-25.75,-51.21,6.87,-18.02,-66.66,6.58,-0.29,-10.87
04:36:33 PM,-16.02,-43.77,8.3,-16.59,-65.52,17.45,13.16,-5.44
04:36:33 PM,4.86,-30.9,12.02,-14.59,-62.94,31.76,27.47,6.29
04:36:33 PM,7.72,-28.04,15.74,-13.45,-61.51,33.47,29.75,10.01
04:36:33 PM,7.72,-28.04,17.74,-11.73,-60.94,33.47,29.75,10.01
04:36:33 PM,8.01,-28.04,19.17,-10.3,-60.37,33.76,30.04,10.3
04:36:33 PM,8.01,-28.04,20.03,-8.3,-60.08,33.76,30.04,10.3
04:36:33 PM,8.01,-28.04,20.89,-6.01,-60.08,33.76,30.04,10.3
04:36:33 PM,8.01,-26.04,21.17,-4.86,-60.65,33.76,30.04,10.3
04:36:33 PM,-4.29,-20.31,20.89,-4.58,-61.51,25.75,19.45,2
04:36:33 PM,-39.48,-16.02,19.17,-4.58,-63.51,-0.29,-1.72,-18.88
04:36:33 PM,-47.21,-17.17,17.17,-5.44,-65.8,-9.44,-11.16,-31.47
04:36:33 PM,-47.21,-17.17,16.02,-6.01,-66.95,-9.44,-11.16,-31.76
04:36:33 PM,-47.21,-17.17,16.59,-5.44,-66.95,-9.44,-11.16,-31.76
04:36:33 PM,-47.21,-17.17,16.88,-5.44,-66.38,-9.44,-11.16,-31.76
04:36:33 PM,-47.21,-17.17,16.02,-5.44,-66.38,-9.44,-11.16,-31.76
04:36:33 PM,-47.21,-6.58,16.88,-5.72,-66.38,-9.44,-11.16,-31.76
04:36:33 PM,-36.34,41.48,18.02,-6.58,-66.38,-2.86,1.72,-23.17
04:36:33 PM,16.31,92.12,18.88,-7.44,-65.8,38.62,42.34,14.59
04:36:33 PM,41.2,117.59,19.45,-8.87,-65.52,58.94,63.23,46.92
04:36:33 PM,41.77,118.73,18.6,-10.01,-65.8,59.51,64.09,49.78
04:36:33 PM,41.77,118.73,17.45,-11.73,-67.23,59.51,64.09,49.78
04:36:33 PM,41.77,118.73,14.88,-14.59,-69.81,59.51,64.09,49.78
04:36:33 PM,41.77,118.73,11.44,-17.17,-73.81,59.51,64.09,49.78
04:36:33 PM,41.77,118.73,7.72,-19.74,-76.96,59.51,64.09,49.78
04:36:33 PM,40.05,108.72,5.15,-21.74,-78.68,58.65,62.08,48.64
04:36:33 PM,3.43,76.68,2.86,-23.17,-81.25,32.9,36.05,27.75
04:36:33 PM,-24.89,48.64,0.29,-23.75,-83.26,-2.57,4.01,-6.01
04:36:33 PM,-25.46,44.92,-0.29,-22.89,-83.54,-6.58,-0.29,-13.73
04:36:33 PM,-25.46,44.92,0,-22.6,-82.97,-6.58,-0.29,-13.73
04:36:33 PM,-25.46,44.92,0,-22.6,-82.4,-6.58,-0.29,-13.73
04:36:33 PM,-25.46,44.92,2.57,-22.32,-80.11,-6.58,-0.29,-13.73
04:36:33 PM,-25.46,45.2,5.44,-22.6,-78.68,-6.58,-0.29,-13.73
04:36:33 PM,-25.46,55.5,5.72,-23.75,-78.68,-6.29,-0.29,-13.45
04:36:33 PM,-26.04,57.22,5.72,-24.03,-78.68,0.29,4.58,-8.58
04:36:33 PM,-12.59,66.09,8.01,-23.75,-77.53,26.61,24.89,12.3
04:36:33 PM,-8.87,69.24,10.59,-23.75,-76.68,32.04,31.47,22.6
04:36:33 PM,-8.87,69.24,10.87,-24.32,-77.25,32.04,31.47,22.6
04:36:33 PM,-8.87,69.24,11.16,-24.32,-78.11,32.04,31.47,22.6
04:36:33 PM,-8.87,69.24,11.16,-23.46,-78.68,32.04,31.47,22.6
04:36:33 PM,-8.87,69.24,10.87,-23.17,-78.68,32.04,31.47,22.6
04:36:33 PM,-8.87,68.09,10.87,-22.89,-78.39,32.04,31.47,22.6
04:36:33 PM,-10.01,54.93,10.59,-22.6,-78.68,28.9,26.89,18.6
04:36:33 PM,-17.45,43.2,10.01,-22.32,-78.68,8.58,8.58,-0.86
04:36:33 PM,-18.88,39.2,7.44,-23.46,-80.68,-2,-0.86,-12.02
04:36:33 PM,-18.88,39.2,4.58,-24.89,-82.68,-2.29,-1.43,-12.59
04:36:33 PM,-18.88,39.2,3.72,-26.04,-83.26,-2.29,-1.43,-12.59
04:36:33 PM,-18.88,39.2,3.15,-27.47,-83.54,-2.29,-1.43,-12.59
04:36:33 PM,-18.88,39.2,2,-29.75,-85.83,-2.29,-1.43,-12.59
04:36:33 PM,-18.88,41.48,0.57,-31.76,-88.41,-2.29,-1.43,-12.59
04:36:33 PM,-18.6,60.37,0,-33.47,-90.12,-1.72,0,-12.3
04:36:33 PM,0.29,74.39,-0.57,-35.19,-91.55,13.16,15.74,-3.72
04:36:33 PM,18.6,72.67,-0.57,-36.62,-92.41,23.75,22.89,2.86
04:36:33 PM,19.17,72.38,0,-37.48,-92.41,24.03,23.46,4.86
04:36:33 PM,19.17,72.38,0,-38.05,-92.98,24.03,23.46,4.86
04:36:33 PM,19.17,72.38,-1.14,-38.34,-94.41,24.03,23.46,4.86
04:36:33 PM,19.17,72.38,-3.15,-38.34,-95.84,24.03,23.75,4.86
04:36:33 PM,19.17,72.38,-5.15,-38.34,-97.27,24.03,23.75,4.86
04:36:33 PM,19.17,68.66,-6.58,-37.48,-97.27,24.03,23.46,4.86
04:36:33 PM,4.01,45.49,-7.15,-36.62,-96.99,15.45,10.3,-5.44
04:36:33 PM,-34.9,27.47,-8.87,-35.48,-97.56,-7.72,-11.73,-27.47
04:36:33 PM,-43.2,21.46,-11.73,-34.9,-98.99,-15.16,-20.03,-39.77
04:36:33 PM,-43.2,21.46,-11.44,-33.19,-97.85,-15.16,-20.03,-40.05
04:36:33 PM,-43.2,21.46,-9.73,-31.19,-94.99,-15.16,-20.03,-40.05
04:36:33 PM,-43.2,21.46,-8.01,-28.61,-91.55,-15.16,-20.03,-40.05
04:36:33 PM,-43.2,21.46,-4.01,-24.6,-86.98,-15.16,-20.03,-40.05
04:36:33 PM,-43.2,23.17,-0.86,-21.46,-82.68,-15.16,-20.03,-40.05
04:36:33 PM,-37.48,29.75,3.15,-17.45,-77.82,-9.16,-12.59,-34.62
04:36:33 PM,8.3,59.8,9.44,-13.45,-71.81,36.62,29.18,3.15
04:36:33 PM,32.04,76.96,15.74,-10.3,-66.38,59.8,54.07,39.2
04:36:33 PM,32.9,77.25,17.74,-8.01,-63.8,60.08,54.93,42.34
04:36:33 PM,32.9,77.25,18.02,-6.29,-62.37,60.08,54.93,42.34
04:36:33 PM,32.9,77.25,18.88,-4.58,-61.23,60.08,54.93,42.34
04:36:33 PM,32.62,77.25,19.17,-3.15,-60.65,60.08,54.93,42.34
04:36:33 PM,32.62,76.68,20.03,-1.43,-59.51,60.08,54.93,42.06
04:36:33 PM,29.75,58.36,19.74,0,-59.51,58.36,52.07,39.77
04:36:33 PM,-5.72,32.33,19.74,0.86,-59.22,32.62,30.04,19.45
04:36:33 PM,-27.75,22.6,19.17,1.43,-58.65,6.29,10.59,1.14
04:36:33 PM,-28.32,21.17,18.88,2.29,-57.79,3.43,7.44,-2.86
04:36:33 PM,-28.32,21.17,18.88,2,-56.93,3.43,7.44,-2.86
04:36:33 PM,-28.32,21.17,19.45,2.29,-56.36,3.43,7.44,-2.86
04:36:33 PM,-28.32,21.17,21.17,2,-55.5,3.43,7.44,-2.86
04:36:33 PM,-28.32,21.17,21.17,1.43,-55.5,3.43,7.44,-2.86
04:36:33 PM,-28.32,26.04,22.03,2,-55.22,3.72,8.01,-2.86
04:36:33 PM,-12.59,56.08,23.17,2.57,-54.36,22.6,31.76,12.87
04:36:33 PM,12.87,73.24,24.03,2.29,-54.07,54.65,60.65,42.06
04:36:33 PM,14.02,74.1,27.18,3.43,-52.64,57.79,64.09,50.07
04:36:33 PM,14.02,74.1,29.75,4.86,-51.21,57.79,64.09,50.07
04:36:33 PM,14.02,74.1,32.04,6.58,-49.78,57.79,64.09,50.07
04:36:33 PM,14.02,74.1,32.62,7.72,-49.5,57.79,64.09,50.07
04:36:33 PM,14.02,74.39,33.47,9.16,-48.92,57.79,64.09,50.07
04:36:33 PM,14.31,74.1,34.05,10.3,-48.07,57.79,64.37,50.35
04:36:33 PM,9.73,75.24,35.19,12.3,-46.63,55.22,59.22,47.49
04:36:33 PM,-20.89,70.95,35.48,14.31,-45.49,34.33,38.62,31.19
